"id","change_type","accuracy","sequence"
5,0,1,"pure_repetition"
5,1,1,"pure_repetition"
5,1,1,"pure_repetition"
5,1,0,"pure_repetition"
5,1,1,"pure_repetition"
5,0,1,"pure_repetition"
5,0,1,"pure_repetition"
5,0,1,"pure_repetition"
5,1,1,"pure_repetition"
5,0,1,"pure_repetition"
5,1,0,"pure_repetition"
5,0,1,"pure_repetition"
5,0,1,"pure_repetition"
5,0,1,"pure_repetition"
5,1,1,"pure_repetition"
5,0,1,"pure_repetition"
5,1,1,"pure_repetition"
5,1,0,"pure_repetition"
5,0,1,"pure_repetition"
5,1,1,"pure_repetition"
5,1,0,"pure_repetition"
5,0,1,"pure_repetition"
5,0,1,"pure_repetition"
5,0,1,"pure_repetition"
5,0,1,"pure_repetition"
5,0,1,"pure_repetition"
5,0,1,"pure_repetition"
5,0,1,"pure_repetition"
5,0,1,"pure_repetition"
5,1,1,"pure_repetition"
5,1,0,"pure_repetition"
5,0,1,"pure_repetition"
5,0,0,"pure_repetition"
5,1,0,"pure_repetition"
5,1,0,"pure_repetition"
5,0,1,"pure_repetition"
5,1,0,"pure_repetition"
5,1,1,"pure_repetition"
5,0,1,"pure_repetition"
5,1,1,"pure_repetition"
5,1,1,"pure_repetition"
5,0,1,"pure_repetition"
5,1,1,"pure_repetition"
5,1,0,"pure_repetition"
5,0,1,"pure_repetition"
5,1,1,"pure_repetition"
5,0,1,"pure_repetition"
5,1,1,"pure_repetition"
5,0,1,"pure_repetition"
5,0,1,"pure_repetition"
5,1,1,"pure_repetition"
5,0,1,"pure_repetition"
5,1,0,"pure_repetition"
5,1,1,"pure_repetition"
5,1,1,"pure_repetition"
5,0,0,"pure_repetition"
5,0,0,"pure_repetition"
5,1,1,"pure_repetition"
5,0,0,"pure_repetition"
5,1,1,"pure_repetition"
5,1,0,"pure_repetition"
5,0,1,"pure_repetition"
5,1,1,"pure_repetition"
5,0,1,"pure_repetition"
5,0,1,"pure_repetition"
5,1,0,"pure_repetition"
5,1,1,"pure_repetition"
5,0,1,"pure_repetition"
5,1,0,"pure_repetition"
5,0,1,"pure_repetition"
5,0,1,"pure_repetition"
5,0,1,"pure_repetition"
5,0,1,"pure_repetition"
5,1,1,"pure_repetition"
5,0,1,"mixed_repetition"
5,1,1,"mixed_repetition"
5,1,1,"mixed_repetition"
5,0,1,"mixed_repetition"
5,1,1,"mixed_repetition"
5,1,1,"mixed_repetition"
5,0,1,"mixed_repetition"
5,1,1,"mixed_repetition"
5,0,1,"mixed_repetition"
5,1,0,"mixed_repetition"
5,1,0,"mixed_repetition"
5,1,1,"mixed_repetition"
5,1,1,"mixed_repetition"
5,0,1,"mixed_repetition"
5,0,1,"mixed_repetition"
5,0,0,"mixed_repetition"
5,1,1,"mixed_repetition"
5,1,1,"mixed_repetition"
5,0,0,"mixed_repetition"
5,1,1,"mixed_repetition"
5,1,1,"mixed_repetition"
5,1,1,"mixed_repetition"
5,0,1,"mixed_repetition"
5,1,1,"mixed_repetition"
5,0,0,"mixed_repetition"
5,0,1,"mixed_repetition"
5,0,1,"mixed_repetition"
5,0,1,"mixed_repetition"
5,1,1,"mixed_repetition"
5,0,1,"mixed_repetition"
5,1,1,"mixed_repetition"
5,0,1,"mixed_repetition"
5,0,1,"mixed_repetition"
5,0,1,"mixed_repetition"
5,0,1,"mixed_repetition"
5,0,1,"mixed_repetition"
5,0,1,"mixed_repetition"
5,0,1,"mixed_repetition"
5,1,0,"mixed_repetition"
5,0,1,"mixed_repetition"
5,1,1,"mixed_repetition"
5,0,1,"mixed_repetition"
5,1,1,"mixed_repetition"
5,0,1,"mixed_repetition"
5,0,1,"mixed_repetition"
5,1,1,"mixed_repetition"
5,1,1,"mixed_repetition"
5,0,1,"mixed_repetition"
5,0,0,"mixed_repetition"
5,0,1,"mixed_repetition"
5,1,1,"mixed_repetition"
5,1,1,"mixed_repetition"
5,1,0,"mixed_repetition"
5,1,1,"mixed_repetition"
5,1,1,"mixed_repetition"
5,0,0,"mixed_repetition"
5,0,0,"mixed_repetition"
5,0,1,"mixed_repetition"
5,1,1,"mixed_repetition"
5,1,1,"mixed_repetition"
5,1,1,"mixed_repetition"
5,0,0,"mixed_repetition"
5,1,1,"mixed_repetition"
5,0,1,"mixed_repetition"
5,1,1,"mixed_repetition"
5,0,0,"mixed_repetition"
5,0,0,"mixed_repetition"
5,0,1,"mixed_repetition"
5,1,1,"mixed_repetition"
5,1,1,"mixed_repetition"
5,0,1,"mixed_repetition"
5,1,1,"mixed_repetition"
5,1,1,"mixed_repetition"
5,0,1,"mixed_repetition"
5,1,0,"mixed_repetition"
5,1,0,"mixed_repetition"
5,1,0,"mixed_repetition"
5,1,0,"mixed_repetition"
5,1,1,"mixed_repetition"
5,0,1,"mixed_repetition"
5,1,0,"mixed_repetition"
5,1,0,"mixed_repetition"
5,1,1,"mixed_repetition"
5,1,0,"mixed_repetition"
5,1,0,"mixed_repetition"
5,0,1,"mixed_repetition"
5,1,1,"mixed_repetition"
5,0,1,"mixed_repetition"
5,0,1,"mixed_repetition"
5,1,1,"mixed_repetition"
5,1,0,"mixed_repetition"
5,1,0,"mixed_repetition"
5,0,1,"mixed_repetition"
5,0,1,"mixed_repetition"
5,1,1,"mixed_repetition"
5,0,1,"mixed_repetition"
5,1,1,"mixed_repetition"
5,1,1,"mixed_repetition"
5,0,1,"mixed_repetition"
5,0,1,"mixed_repetition"
5,1,1,"mixed_repetition"
5,1,0,"mixed_repetition"
5,0,0,"mixed_repetition"
5,1,0,"mixed_repetition"
5,1,1,"mixed_repetition"
5,0,0,"mixed_repetition"
5,1,1,"mixed_repetition"
5,0,0,"mixed_repetition"
5,0,1,"mixed_repetition"
5,1,1,"mixed_repetition"
5,0,0,"mixed_repetition"
5,0,1,"mixed_repetition"
5,0,1,"mixed_repetition"
5,1,0,"mixed_repetition"
5,1,1,"mixed_repetition"
5,1,0,"mixed_repetition"
5,1,0,"mixed_repetition"
5,1,1,"mixed_repetition"
5,1,1,"mixed_repetition"
5,1,1,"mixed_repetition"
5,1,1,"mixed_repetition"
5,0,1,"mixed_repetition"
5,1,1,"mixed_repetition"
5,0,1,"mixed_repetition"
5,0,1,"mixed_repetition"
5,1,1,"mixed_repetition"
5,0,1,"mixed_repetition"
5,1,1,"mixed_repetition"
5,1,1,"mixed_repetition"
5,1,1,"mixed_repetition"
5,0,1,"mixed_repetition"
5,1,0,"mixed_repetition"
5,1,1,"mixed_repetition"
5,0,1,"mixed_repetition"
5,0,0,"mixed_repetition"
5,1,0,"mixed_repetition"
5,0,0,"mixed_repetition"
5,0,0,"mixed_repetition"
5,0,1,"mixed_repetition"
5,0,1,"mixed_repetition"
5,0,1,"mixed_repetition"
5,0,1,"mixed_repetition"
5,1,1,"mixed_repetition"
5,1,0,"mixed_repetition"
5,1,1,"mixed_repetition"
5,1,0,"mixed_repetition"
5,1,1,"mixed_repetition"
5,1,0,"mixed_repetition"
5,0,0,"mixed_repetition"
5,0,1,"mixed_repetition"
5,0,0,"mixed_repetition"
5,0,1,"mixed_repetition"
5,1,0,"mixed_switch"
5,1,1,"mixed_switch"
5,1,0,"mixed_switch"
5,0,0,"mixed_switch"
5,1,0,"mixed_switch"
5,1,0,"mixed_switch"
5,1,1,"mixed_switch"
5,1,0,"mixed_switch"
5,1,1,"mixed_switch"
5,1,1,"mixed_switch"
5,1,1,"mixed_switch"
5,1,1,"mixed_switch"
5,0,1,"mixed_switch"
5,0,0,"mixed_switch"
5,1,1,"mixed_switch"
5,1,1,"mixed_switch"
5,1,0,"mixed_switch"
5,1,1,"mixed_switch"
5,0,1,"mixed_switch"
5,1,1,"mixed_switch"
5,1,1,"mixed_switch"
5,1,1,"mixed_switch"
5,1,1,"mixed_switch"
5,0,1,"mixed_switch"
5,1,1,"mixed_switch"
5,0,1,"mixed_switch"
5,1,1,"mixed_switch"
5,1,1,"mixed_switch"
5,0,1,"mixed_switch"
5,0,1,"mixed_switch"
5,0,1,"mixed_switch"
5,1,1,"mixed_switch"
5,0,1,"mixed_switch"
5,1,1,"mixed_switch"
5,1,0,"mixed_switch"
5,1,0,"mixed_switch"
5,0,1,"mixed_switch"
5,0,1,"mixed_switch"
5,1,0,"mixed_switch"
5,0,0,"mixed_switch"
5,1,0,"mixed_switch"
5,1,1,"mixed_switch"
5,1,1,"mixed_switch"
5,1,1,"mixed_switch"
5,1,0,"mixed_switch"
5,1,1,"mixed_switch"
5,1,1,"mixed_switch"
5,0,1,"mixed_switch"
5,1,1,"mixed_switch"
5,1,1,"mixed_switch"
5,1,0,"mixed_switch"
5,0,1,"mixed_switch"
5,0,1,"mixed_switch"
5,0,1,"mixed_switch"
5,1,1,"mixed_switch"
5,1,1,"mixed_switch"
5,1,1,"mixed_switch"
5,0,1,"mixed_switch"
5,1,1,"mixed_switch"
5,1,0,"mixed_switch"
5,1,1,"mixed_switch"
5,1,0,"mixed_switch"
5,0,1,"mixed_switch"
5,1,0,"mixed_switch"
5,0,0,"mixed_switch"
5,0,1,"mixed_switch"
5,1,1,"mixed_switch"
5,0,1,"mixed_switch"
5,1,1,"mixed_switch"
5,1,1,"mixed_switch"
5,1,1,"mixed_switch"
5,0,1,"mixed_switch"
5,1,1,"mixed_switch"
5,1,1,"mixed_switch"
5,0,1,"mixed_switch"
5,1,0,"mixed_switch"
5,0,1,"mixed_switch"
5,1,1,"mixed_switch"
5,1,0,"mixed_switch"
5,1,1,"mixed_switch"
5,1,0,"mixed_switch"
5,1,0,"mixed_switch"
5,0,1,"mixed_switch"
5,0,1,"mixed_switch"
5,1,1,"mixed_switch"
5,1,0,"mixed_switch"
5,0,1,"mixed_switch"
5,0,1,"mixed_switch"
5,0,1,"mixed_switch"
5,1,0,"mixed_switch"
5,0,0,"mixed_switch"
5,0,1,"mixed_switch"
5,0,1,"mixed_switch"
5,1,1,"mixed_switch"
5,1,1,"mixed_switch"
5,1,0,"mixed_switch"
5,0,0,"mixed_switch"
5,1,0,"mixed_switch"
5,0,1,"mixed_switch"
5,0,1,"mixed_switch"
5,1,0,"mixed_switch"
5,0,1,"mixed_switch"
5,1,0,"mixed_switch"
5,1,0,"mixed_switch"
5,1,1,"mixed_switch"
5,0,1,"mixed_switch"
5,1,1,"mixed_switch"
5,0,1,"mixed_switch"
5,1,1,"mixed_switch"
5,1,1,"mixed_switch"
5,0,1,"mixed_switch"
5,1,0,"mixed_switch"
5,0,1,"mixed_switch"
5,0,1,"mixed_switch"
5,0,1,"mixed_switch"
5,0,1,"mixed_switch"
5,0,0,"mixed_switch"
5,0,1,"mixed_switch"
5,0,0,"mixed_switch"
5,0,1,"mixed_switch"
5,0,1,"mixed_switch"
5,1,1,"mixed_switch"
5,1,1,"mixed_switch"
5,1,1,"mixed_switch"
5,1,1,"mixed_switch"
5,0,0,"mixed_switch"
5,0,1,"mixed_switch"
5,1,1,"mixed_switch"
5,1,0,"mixed_switch"
5,1,1,"mixed_switch"
5,1,1,"mixed_switch"
5,1,1,"mixed_switch"
5,0,1,"mixed_switch"
5,0,1,"mixed_switch"
5,1,1,"mixed_switch"
5,0,1,"mixed_switch"
5,0,1,"mixed_switch"
5,1,1,"mixed_switch"
5,1,0,"mixed_switch"
5,1,1,"mixed_switch"
5,0,1,"mixed_switch"
5,0,1,"mixed_switch"
6,0,0,"pure_repetition"
6,0,1,"pure_repetition"
6,0,1,"pure_repetition"
6,1,1,"pure_repetition"
6,0,1,"pure_repetition"
6,0,1,"pure_repetition"
6,0,1,"pure_repetition"
6,0,1,"pure_repetition"
6,0,1,"pure_repetition"
6,0,1,"pure_repetition"
6,1,0,"pure_repetition"
6,0,1,"pure_repetition"
6,1,1,"pure_repetition"
6,1,0,"pure_repetition"
6,0,1,"pure_repetition"
6,1,1,"pure_repetition"
6,1,1,"pure_repetition"
6,1,1,"pure_repetition"
6,0,1,"pure_repetition"
6,1,1,"pure_repetition"
6,1,1,"pure_repetition"
6,1,1,"pure_repetition"
6,0,1,"pure_repetition"
6,1,1,"pure_repetition"
6,0,1,"pure_repetition"
6,0,1,"pure_repetition"
6,0,1,"pure_repetition"
6,0,1,"pure_repetition"
6,0,1,"pure_repetition"
6,1,1,"pure_repetition"
6,1,1,"pure_repetition"
6,1,1,"pure_repetition"
6,1,1,"pure_repetition"
6,0,1,"pure_repetition"
6,1,1,"pure_repetition"
6,0,1,"pure_repetition"
6,1,1,"pure_repetition"
6,1,1,"pure_repetition"
6,1,1,"pure_repetition"
6,1,1,"pure_repetition"
6,1,1,"pure_repetition"
6,0,1,"pure_repetition"
6,1,1,"pure_repetition"
6,1,1,"pure_repetition"
6,0,0,"pure_repetition"
6,0,1,"pure_repetition"
6,1,1,"pure_repetition"
6,1,1,"pure_repetition"
6,1,1,"pure_repetition"
6,1,1,"pure_repetition"
6,0,1,"pure_repetition"
6,0,1,"pure_repetition"
6,0,1,"pure_repetition"
6,0,1,"pure_repetition"
6,0,1,"pure_repetition"
6,1,1,"pure_repetition"
6,0,1,"pure_repetition"
6,1,1,"pure_repetition"
6,1,1,"pure_repetition"
6,0,1,"pure_repetition"
6,0,0,"pure_repetition"
6,1,0,"pure_repetition"
6,1,1,"pure_repetition"
6,1,0,"pure_repetition"
6,1,1,"pure_repetition"
6,1,1,"pure_repetition"
6,0,0,"pure_repetition"
6,0,1,"pure_repetition"
6,1,1,"pure_repetition"
6,1,1,"pure_repetition"
6,0,1,"pure_repetition"
6,1,1,"pure_repetition"
6,0,1,"pure_repetition"
6,0,1,"pure_repetition"
6,1,1,"pure_repetition"
6,0,1,"pure_repetition"
6,1,1,"pure_repetition"
6,1,1,"pure_repetition"
6,1,1,"pure_repetition"
6,0,1,"pure_repetition"
6,1,1,"pure_repetition"
6,0,1,"pure_repetition"
6,0,1,"pure_repetition"
6,1,1,"pure_repetition"
6,1,1,"pure_repetition"
6,1,0,"pure_repetition"
6,1,1,"pure_repetition"
6,1,1,"pure_repetition"
6,1,1,"pure_repetition"
6,0,1,"pure_repetition"
6,0,1,"pure_repetition"
6,1,1,"pure_repetition"
6,0,1,"pure_repetition"
6,1,1,"pure_repetition"
6,1,1,"pure_repetition"
6,0,1,"pure_repetition"
6,1,1,"pure_repetition"
6,1,1,"pure_repetition"
6,0,1,"pure_repetition"
6,1,1,"pure_repetition"
6,0,1,"pure_repetition"
6,0,1,"pure_repetition"
6,1,0,"pure_repetition"
6,1,1,"pure_repetition"
6,1,1,"pure_repetition"
6,0,1,"pure_repetition"
6,0,1,"pure_repetition"
6,1,1,"pure_repetition"
6,1,1,"pure_repetition"
6,0,1,"pure_repetition"
6,0,1,"pure_repetition"
6,1,0,"pure_repetition"
6,1,1,"pure_repetition"
6,1,0,"pure_repetition"
6,0,1,"pure_repetition"
6,0,1,"pure_repetition"
6,0,1,"pure_repetition"
6,1,1,"pure_repetition"
6,1,0,"pure_repetition"
6,0,1,"pure_repetition"
6,1,0,"pure_repetition"
6,1,1,"pure_repetition"
6,0,0,"pure_repetition"
6,0,1,"pure_repetition"
6,0,1,"pure_repetition"
6,0,1,"pure_repetition"
6,1,1,"pure_repetition"
6,1,1,"pure_repetition"
6,0,0,"pure_repetition"
6,1,0,"pure_repetition"
6,0,1,"pure_repetition"
6,1,1,"pure_repetition"
6,0,1,"pure_repetition"
6,0,1,"pure_repetition"
6,0,1,"pure_repetition"
6,0,1,"pure_repetition"
6,1,1,"pure_repetition"
6,0,0,"pure_repetition"
6,0,1,"pure_repetition"
6,1,1,"pure_repetition"
6,0,1,"pure_repetition"
6,0,1,"pure_repetition"
6,1,1,"pure_repetition"
6,1,1,"pure_repetition"
6,1,1,"mixed_repetition"
6,0,1,"mixed_repetition"
6,0,0,"mixed_repetition"
6,0,1,"mixed_repetition"
6,0,1,"mixed_repetition"
6,1,0,"mixed_repetition"
6,0,1,"mixed_repetition"
6,0,1,"mixed_repetition"
6,0,1,"mixed_repetition"
6,1,1,"mixed_repetition"
6,0,1,"mixed_repetition"
6,0,1,"mixed_repetition"
6,0,1,"mixed_repetition"
6,0,1,"mixed_repetition"
6,1,1,"mixed_repetition"
6,0,1,"mixed_repetition"
6,1,1,"mixed_repetition"
6,1,1,"mixed_repetition"
6,0,1,"mixed_repetition"
6,0,1,"mixed_repetition"
6,1,1,"mixed_repetition"
6,0,1,"mixed_repetition"
6,1,1,"mixed_repetition"
6,0,1,"mixed_repetition"
6,1,1,"mixed_repetition"
6,0,1,"mixed_repetition"
6,0,1,"mixed_repetition"
6,1,1,"mixed_repetition"
6,1,1,"mixed_repetition"
6,0,1,"mixed_repetition"
6,0,1,"mixed_repetition"
6,1,1,"mixed_repetition"
6,0,1,"mixed_repetition"
6,1,1,"mixed_repetition"
6,0,1,"mixed_repetition"
6,1,1,"mixed_repetition"
6,1,1,"mixed_repetition"
6,1,1,"mixed_repetition"
6,1,1,"mixed_repetition"
6,0,1,"mixed_repetition"
6,1,1,"mixed_repetition"
6,0,1,"mixed_repetition"
6,1,1,"mixed_repetition"
6,1,1,"mixed_repetition"
6,1,1,"mixed_repetition"
6,0,1,"mixed_repetition"
6,1,1,"mixed_repetition"
6,1,1,"mixed_repetition"
6,1,1,"mixed_repetition"
6,0,1,"mixed_repetition"
6,1,1,"mixed_repetition"
6,0,1,"mixed_repetition"
6,0,1,"mixed_repetition"
6,1,1,"mixed_repetition"
6,1,1,"mixed_repetition"
6,1,1,"mixed_repetition"
6,1,1,"mixed_repetition"
6,0,0,"mixed_repetition"
6,0,0,"mixed_repetition"
6,0,1,"mixed_repetition"
6,1,1,"mixed_repetition"
6,1,0,"mixed_repetition"
6,1,1,"mixed_repetition"
6,1,1,"mixed_repetition"
6,1,1,"mixed_repetition"
6,1,1,"mixed_repetition"
6,0,1,"mixed_repetition"
6,1,1,"mixed_repetition"
6,0,1,"mixed_repetition"
6,1,1,"mixed_repetition"
6,0,1,"mixed_repetition"
6,1,1,"mixed_repetition"
6,1,0,"mixed_repetition"
6,0,1,"mixed_repetition"
6,1,1,"mixed_repetition"
6,0,0,"mixed_repetition"
6,0,1,"mixed_repetition"
6,0,1,"mixed_repetition"
6,0,0,"mixed_repetition"
6,0,1,"mixed_repetition"
6,1,1,"mixed_repetition"
6,1,1,"mixed_repetition"
6,0,1,"mixed_repetition"
6,1,1,"mixed_repetition"
6,1,1,"mixed_repetition"
6,1,1,"mixed_repetition"
6,0,1,"mixed_repetition"
6,0,1,"mixed_repetition"
6,0,1,"mixed_repetition"
6,0,1,"mixed_repetition"
6,1,1,"mixed_repetition"
6,1,1,"mixed_repetition"
6,1,1,"mixed_repetition"
6,1,1,"mixed_repetition"
6,0,1,"mixed_repetition"
6,0,1,"mixed_repetition"
6,0,1,"mixed_repetition"
6,0,1,"mixed_repetition"
6,0,1,"mixed_repetition"
6,0,1,"mixed_repetition"
6,1,1,"mixed_repetition"
6,0,1,"mixed_repetition"
6,0,1,"mixed_repetition"
6,1,1,"mixed_repetition"
6,0,0,"mixed_repetition"
6,1,1,"mixed_repetition"
6,0,1,"mixed_repetition"
6,1,0,"mixed_repetition"
6,0,1,"mixed_repetition"
6,0,1,"mixed_repetition"
6,1,1,"mixed_repetition"
6,0,1,"mixed_repetition"
6,0,1,"mixed_repetition"
6,1,1,"mixed_repetition"
6,0,1,"mixed_repetition"
6,1,1,"mixed_repetition"
6,1,1,"mixed_repetition"
6,0,0,"mixed_repetition"
6,0,1,"mixed_repetition"
6,0,1,"mixed_repetition"
6,1,1,"mixed_repetition"
6,0,1,"mixed_repetition"
6,0,1,"mixed_repetition"
6,0,1,"mixed_repetition"
6,1,1,"mixed_repetition"
6,1,0,"mixed_repetition"
6,1,1,"mixed_repetition"
6,1,0,"mixed_repetition"
6,1,1,"mixed_repetition"
6,1,1,"mixed_repetition"
6,1,1,"mixed_repetition"
6,0,1,"mixed_repetition"
6,1,0,"mixed_repetition"
6,0,1,"mixed_repetition"
6,0,1,"mixed_repetition"
6,1,1,"mixed_repetition"
6,1,1,"mixed_repetition"
6,0,1,"mixed_repetition"
6,0,1,"mixed_repetition"
6,1,1,"mixed_repetition"
6,0,1,"mixed_repetition"
6,0,1,"mixed_repetition"
6,0,1,"mixed_repetition"
6,1,1,"mixed_repetition"
6,1,1,"mixed_repetition"
6,1,0,"mixed_repetition"
6,0,1,"mixed_repetition"
6,0,1,"mixed_repetition"
6,0,1,"mixed_repetition"
6,0,1,"mixed_switch"
6,0,1,"mixed_switch"
6,1,1,"mixed_switch"
6,0,1,"mixed_switch"
6,0,1,"mixed_switch"
6,1,1,"mixed_switch"
6,1,1,"mixed_switch"
6,1,1,"mixed_switch"
6,0,1,"mixed_switch"
6,0,0,"mixed_switch"
6,0,1,"mixed_switch"
6,0,1,"mixed_switch"
6,1,1,"mixed_switch"
6,0,1,"mixed_switch"
6,0,1,"mixed_switch"
6,0,1,"mixed_switch"
6,1,1,"mixed_switch"
6,0,1,"mixed_switch"
6,1,1,"mixed_switch"
6,1,1,"mixed_switch"
6,0,1,"mixed_switch"
6,1,1,"mixed_switch"
6,0,1,"mixed_switch"
6,1,1,"mixed_switch"
6,0,1,"mixed_switch"
6,0,1,"mixed_switch"
6,1,1,"mixed_switch"
6,1,0,"mixed_switch"
6,0,0,"mixed_switch"
6,1,1,"mixed_switch"
6,0,1,"mixed_switch"
6,1,0,"mixed_switch"
6,1,1,"mixed_switch"
6,1,1,"mixed_switch"
6,1,1,"mixed_switch"
6,0,1,"mixed_switch"
6,1,1,"mixed_switch"
6,0,1,"mixed_switch"
6,0,1,"mixed_switch"
6,0,1,"mixed_switch"
6,1,1,"mixed_switch"
6,0,1,"mixed_switch"
6,0,1,"mixed_switch"
6,1,0,"mixed_switch"
6,0,1,"mixed_switch"
6,0,1,"mixed_switch"
6,1,1,"mixed_switch"
6,0,1,"mixed_switch"
6,0,0,"mixed_switch"
6,0,1,"mixed_switch"
6,0,1,"mixed_switch"
6,0,1,"mixed_switch"
6,1,1,"mixed_switch"
6,0,1,"mixed_switch"
6,0,1,"mixed_switch"
6,1,1,"mixed_switch"
6,1,1,"mixed_switch"
6,0,0,"mixed_switch"
6,0,0,"mixed_switch"
6,1,1,"mixed_switch"
6,1,1,"mixed_switch"
6,1,1,"mixed_switch"
6,0,1,"mixed_switch"
6,0,0,"mixed_switch"
6,1,1,"mixed_switch"
6,0,1,"mixed_switch"
6,0,1,"mixed_switch"
6,1,1,"mixed_switch"
6,1,1,"mixed_switch"
6,1,1,"mixed_switch"
6,1,1,"mixed_switch"
6,0,0,"mixed_switch"
6,1,1,"mixed_switch"
6,1,1,"mixed_switch"
6,1,1,"mixed_switch"
6,0,1,"mixed_switch"
6,1,1,"mixed_switch"
6,1,0,"mixed_switch"
6,0,1,"mixed_switch"
6,1,1,"mixed_switch"
6,1,0,"mixed_switch"
6,1,1,"mixed_switch"
6,1,0,"mixed_switch"
6,1,1,"mixed_switch"
6,1,1,"mixed_switch"
6,1,1,"mixed_switch"
6,0,1,"mixed_switch"
6,1,1,"mixed_switch"
6,0,1,"mixed_switch"
6,0,1,"mixed_switch"
6,0,1,"mixed_switch"
6,1,1,"mixed_switch"
6,1,1,"mixed_switch"
6,0,1,"mixed_switch"
6,1,1,"mixed_switch"
6,0,1,"mixed_switch"
6,0,1,"mixed_switch"
6,0,1,"mixed_switch"
6,0,1,"mixed_switch"
6,1,1,"mixed_switch"
6,1,1,"mixed_switch"
6,0,1,"mixed_switch"
6,1,1,"mixed_switch"
6,0,1,"mixed_switch"
6,0,1,"mixed_switch"
6,1,0,"mixed_switch"
6,0,0,"mixed_switch"
6,0,1,"mixed_switch"
6,1,1,"mixed_switch"
6,1,0,"mixed_switch"
6,1,1,"mixed_switch"
6,1,1,"mixed_switch"
6,1,1,"mixed_switch"
6,0,1,"mixed_switch"
6,0,0,"mixed_switch"
6,1,1,"mixed_switch"
6,1,1,"mixed_switch"
6,0,0,"mixed_switch"
6,1,1,"mixed_switch"
6,1,1,"mixed_switch"
6,0,0,"mixed_switch"
6,0,1,"mixed_switch"
6,0,0,"mixed_switch"
6,1,1,"mixed_switch"
6,1,0,"mixed_switch"
6,1,1,"mixed_switch"
6,1,1,"mixed_switch"
6,1,1,"mixed_switch"
6,1,1,"mixed_switch"
6,1,1,"mixed_switch"
6,0,1,"mixed_switch"
6,1,1,"mixed_switch"
6,1,1,"mixed_switch"
6,1,1,"mixed_switch"
6,0,0,"mixed_switch"
6,0,0,"mixed_switch"
6,1,1,"mixed_switch"
6,1,1,"mixed_switch"
6,1,1,"mixed_switch"
6,0,1,"mixed_switch"
6,0,0,"mixed_switch"
6,1,1,"mixed_switch"
6,1,1,"mixed_switch"
6,1,1,"mixed_switch"
6,0,1,"mixed_switch"
7,1,1,"pure_repetition"
7,1,1,"pure_repetition"
7,1,1,"pure_repetition"
7,1,1,"pure_repetition"
7,0,1,"pure_repetition"
7,1,1,"pure_repetition"
7,0,1,"pure_repetition"
7,0,1,"pure_repetition"
7,1,1,"pure_repetition"
7,1,1,"pure_repetition"
7,0,1,"pure_repetition"
7,0,1,"pure_repetition"
7,1,1,"pure_repetition"
7,0,1,"pure_repetition"
7,1,1,"pure_repetition"
7,0,1,"pure_repetition"
7,1,0,"pure_repetition"
7,0,1,"pure_repetition"
7,0,1,"pure_repetition"
7,0,1,"pure_repetition"
7,1,1,"pure_repetition"
7,1,1,"pure_repetition"
7,1,1,"pure_repetition"
7,1,1,"pure_repetition"
7,1,1,"pure_repetition"
7,0,0,"pure_repetition"
7,1,1,"pure_repetition"
7,0,1,"pure_repetition"
7,0,1,"pure_repetition"
7,0,1,"pure_repetition"
7,0,1,"pure_repetition"
7,0,1,"pure_repetition"
7,1,1,"pure_repetition"
7,0,1,"pure_repetition"
7,1,0,"pure_repetition"
7,1,1,"pure_repetition"
7,0,1,"pure_repetition"
7,0,1,"pure_repetition"
7,1,1,"pure_repetition"
7,0,1,"pure_repetition"
7,1,1,"pure_repetition"
7,1,1,"pure_repetition"
7,0,1,"pure_repetition"
7,0,1,"pure_repetition"
7,1,1,"pure_repetition"
7,1,1,"pure_repetition"
7,0,1,"pure_repetition"
7,0,1,"pure_repetition"
7,0,1,"pure_repetition"
7,0,1,"pure_repetition"
7,1,1,"pure_repetition"
7,1,1,"pure_repetition"
7,0,1,"pure_repetition"
7,0,1,"pure_repetition"
7,0,1,"pure_repetition"
7,1,1,"pure_repetition"
7,1,1,"pure_repetition"
7,1,1,"pure_repetition"
7,0,0,"pure_repetition"
7,0,1,"pure_repetition"
7,1,1,"pure_repetition"
7,0,1,"pure_repetition"
7,1,1,"pure_repetition"
7,0,1,"pure_repetition"
7,1,1,"pure_repetition"
7,1,1,"pure_repetition"
7,1,1,"pure_repetition"
7,0,1,"pure_repetition"
7,1,1,"pure_repetition"
7,1,1,"pure_repetition"
7,0,1,"pure_repetition"
7,1,1,"pure_repetition"
7,0,1,"pure_repetition"
7,0,1,"pure_repetition"
7,1,1,"pure_repetition"
7,1,0,"pure_repetition"
7,0,1,"pure_repetition"
7,1,0,"pure_repetition"
7,1,1,"pure_repetition"
7,1,1,"pure_repetition"
7,1,1,"pure_repetition"
7,1,1,"pure_repetition"
7,1,0,"pure_repetition"
7,0,1,"pure_repetition"
7,0,0,"pure_repetition"
7,0,1,"pure_repetition"
7,1,1,"pure_repetition"
7,1,1,"pure_repetition"
7,1,1,"pure_repetition"
7,1,1,"pure_repetition"
7,0,1,"pure_repetition"
7,0,1,"pure_repetition"
7,0,1,"pure_repetition"
7,1,1,"pure_repetition"
7,1,1,"pure_repetition"
7,1,1,"pure_repetition"
7,0,1,"pure_repetition"
7,1,1,"pure_repetition"
7,0,1,"pure_repetition"
7,0,1,"pure_repetition"
7,1,1,"pure_repetition"
7,1,1,"pure_repetition"
7,1,1,"pure_repetition"
7,0,1,"pure_repetition"
7,0,1,"pure_repetition"
7,1,1,"pure_repetition"
